timestamp,reading,device
14/07/2024 14:41,100,export_warehouse_2
14/07/2024 14:41,64,export_warehouse_2
14/07/2024 14:42,78,export_warehouse_2
14/07/2024 14:42,100,export_warehouse_2
14/07/2024 14:42,100,export_warehouse_2
14/07/2024 14:42,26,export_warehouse_2
14/07/2024 14:42,80,export_warehouse_2
14/07/2024 14:42,86,export_warehouse_2
14/07/2024 14:42,66,export_warehouse_2
14/07/2024 14:42,50,export_warehouse_2
14/07/2024 14:42,100,export_warehouse_2
14/07/2024 14:42,46,export_warehouse_2
14/07/2024 14:42,26,export_warehouse_2
14/07/2024 14:42,94,export_warehouse_2
14/07/2024 14:42,32,export_warehouse_2
14/07/2024 14:42,8,export_warehouse_2
14/07/2024 14:42,0,export_warehouse_2
14/07/2024 14:42,96,export_warehouse_2
14/07/2024 14:42,78,export_warehouse_2
14/07/2024 14:42,52,export_warehouse_2
14/07/2024 14:42,50,export_warehouse_2
14/07/2024 14:42,86,export_warehouse_2
14/07/2024 14:43,16,export_warehouse_2
14/07/2024 14:43,32,export_warehouse_2
14/07/2024 14:43,68,export_warehouse_2
14/07/2024 14:43,62,export_warehouse_2
14/07/2024 14:43,64,export_warehouse_2
14/07/2024 14:43,98,export_warehouse_2
14/07/2024 14:43,60,export_warehouse_2
14/07/2024 14:43,96,export_warehouse_2
14/07/2024 14:43,42,export_warehouse_2
14/07/2024 14:43,52,export_warehouse_2
14/07/2024 14:43,38,export_warehouse_2
14/07/2024 14:43,62,export_warehouse_2
14/07/2024 14:43,18,export_warehouse_2
14/07/2024 14:43,0,export_warehouse_2
14/07/2024 14:43,20,export_warehouse_2
14/07/2024 14:43,0,export_warehouse_2
14/07/2024 14:43,100,export_warehouse_2
14/07/2024 14:43,18,export_warehouse_2
14/07/2024 14:43,0,export_warehouse_2
14/07/2024 14:43,6,export_warehouse_2
14/07/2024 14:44,12,export_warehouse_2
14/07/2024 14:44,20,export_warehouse_2
14/07/2024 14:44,70,export_warehouse_2
14/07/2024 14:44,0,export_warehouse_2
14/07/2024 14:44,0,export_warehouse_2
14/07/2024 14:44,98,export_warehouse_2
14/07/2024 14:44,96,export_warehouse_2
14/07/2024 14:44,0,export_warehouse_2
14/07/2024 14:44,20,export_warehouse_2
14/07/2024 14:44,38,export_warehouse_2
14/07/2024 14:44,54,export_warehouse_2
14/07/2024 14:44,74,export_warehouse_2
14/07/2024 14:44,26,export_warehouse_2
14/07/2024 14:44,0,export_warehouse_2
14/07/2024 14:44,0,export_warehouse_2
14/07/2024 14:44,68,export_warehouse_2
14/07/2024 14:44,60,export_warehouse_2
14/07/2024 14:44,8,export_warehouse_2
14/07/2024 14:44,64,export_warehouse_2
14/07/2024 14:44,32,export_warehouse_2
14/07/2024 14:44,0,export_warehouse_2
14/07/2024 14:44,70,export_warehouse_2
14/07/2024 14:45,78,export_warehouse_2
14/07/2024 14:45,20,export_warehouse_2
14/07/2024 14:45,90,export_warehouse_2
14/07/2024 14:45,16,export_warehouse_2
14/07/2024 14:45,20,export_warehouse_2
14/07/2024 14:45,94,export_warehouse_2
14/07/2024 14:45,100,export_warehouse_2
14/07/2024 14:45,92,export_warehouse_2
14/07/2024 14:45,10,export_warehouse_2
14/07/2024 14:45,98,export_warehouse_2
14/07/2024 14:45,100,export_warehouse_2
14/07/2024 14:45,42,export_warehouse_2
14/07/2024 14:45,92,export_warehouse_2
14/07/2024 14:45,80,export_warehouse_2
14/07/2024 14:45,96,export_warehouse_2
14/07/2024 14:45,96,export_warehouse_2
14/07/2024 14:45,96,export_warehouse_2
14/07/2024 14:45,96,export_warehouse_2
14/07/2024 14:45,38,export_warehouse_2
14/07/2024 14:45,0,export_warehouse_2
14/07/2024 14:46,46,export_warehouse_2
14/07/2024 14:46,38,export_warehouse_2
14/07/2024 14:46,20,export_warehouse_2
14/07/2024 14:46,66,export_warehouse_2
14/07/2024 14:46,82,export_warehouse_2
14/07/2024 14:46,96,export_warehouse_2
14/07/2024 14:46,94,export_warehouse_2
14/07/2024 14:46,52,export_warehouse_2
14/07/2024 14:46,0,export_warehouse_2
14/07/2024 14:46,86,export_warehouse_2
14/07/2024 14:46,20,export_warehouse_2
14/07/2024 14:46,24,export_warehouse_2
14/07/2024 14:46,44,export_warehouse_2
14/07/2024 14:46,62,export_warehouse_2
14/07/2024 14:46,66,export_warehouse_2
14/07/2024 14:46,0,export_warehouse_2
14/07/2024 14:46,92,export_warehouse_2
14/07/2024 14:46,72,export_warehouse_2
14/07/2024 14:46,0,export_warehouse_2
14/07/2024 14:46,94,export_warehouse_2
14/07/2024 14:46,76,export_warehouse_2
14/07/2024 14:47,0,export_warehouse_2
14/07/2024 14:47,0,export_warehouse_2
14/07/2024 14:47,0,export_warehouse_2
14/07/2024 14:47,68,export_warehouse_2
14/07/2024 14:47,100,export_warehouse_2
14/07/2024 14:47,56,export_warehouse_2
14/07/2024 14:47,96,export_warehouse_2
14/07/2024 14:47,48,export_warehouse_2
14/07/2024 14:47,72,export_warehouse_2
14/07/2024 14:47,98,export_warehouse_2
14/07/2024 14:47,8,export_warehouse_2
14/07/2024 14:47,76,export_warehouse_2
14/07/2024 14:47,86,export_warehouse_2
14/07/2024 14:47,26,export_warehouse_2
14/07/2024 14:47,0,export_warehouse_2
14/07/2024 14:47,98,export_warehouse_2
14/07/2024 14:47,40,export_warehouse_2
14/07/2024 14:47,20,export_warehouse_2
14/07/2024 14:47,98,export_warehouse_2
14/07/2024 14:47,16,export_warehouse_2
14/07/2024 14:47,20,export_warehouse_2
12/07/2024 11:09,0,export_warehouse_1_2
12/07/2024 11:09,0,export_warehouse_1_2
12/07/2024 11:09,0,export_warehouse_1_2
12/07/2024 11:09,0,export_warehouse_1_2
12/07/2024 11:10,0,export_warehouse_1_2
12/07/2024 11:10,0,export_warehouse_1_2
12/07/2024 11:10,1,export_warehouse_1_2
12/07/2024 11:10,0,export_warehouse_1_2
12/07/2024 11:10,0,export_warehouse_1_2
12/07/2024 11:10,0,export_warehouse_1_2
12/07/2024 11:10,12,export_warehouse_1_2
12/07/2024 11:10,0,export_warehouse_1_2
12/07/2024 11:10,0,export_warehouse_1_2
12/07/2024 11:10,0,export_warehouse_1_2
12/07/2024 11:10,0,export_warehouse_1_2
12/07/2024 11:10,0,export_warehouse_1_2
12/07/2024 11:10,8,export_warehouse_1_2
12/07/2024 11:10,0,export_warehouse_1_2
12/07/2024 11:10,0,export_warehouse_1_2
12/07/2024 11:10,0,export_warehouse_1_2
12/07/2024 11:10,0,export_warehouse_1_2
12/07/2024 11:10,0,export_warehouse_1_2
12/07/2024 11:10,0,export_warehouse_1_2
14/07/2024 14:39,0,export_warehouse_1_2
14/07/2024 14:39,0,export_warehouse_1_2
14/07/2024 14:39,0,export_warehouse_1_2
14/07/2024 14:39,0,export_warehouse_1_2
14/07/2024 14:39,0,export_warehouse_1_2
14/07/2024 14:41,0,export_warehouse_1_2
14/07/2024 14:41,2,export_warehouse_1_2
14/07/2024 14:41,0,export_warehouse_1_2
14/07/2024 14:41,10,export_warehouse_1_2
14/07/2024 14:41,5,export_warehouse_1_2
14/07/2024 14:41,0,export_warehouse_1_2
14/07/2024 14:42,18,export_warehouse_1_2
14/07/2024 14:42,0,export_warehouse_1_2
14/07/2024 14:42,0,export_warehouse_1_2
14/07/2024 14:42,0,export_warehouse_1_2
14/07/2024 14:42,3,export_warehouse_1_2
14/07/2024 14:42,0,export_warehouse_1_2
14/07/2024 14:42,0,export_warehouse_1_2
14/07/2024 14:42,31,export_warehouse_1_2
14/07/2024 14:42,0,export_warehouse_1_2
14/07/2024 14:42,0,export_warehouse_1_2
14/07/2024 14:42,9,export_warehouse_1_2
14/07/2024 14:42,9,export_warehouse_1_2
14/07/2024 14:42,0,export_warehouse_1_2
14/07/2024 14:42,0,export_warehouse_1_2
14/07/2024 14:42,0,export_warehouse_1_2
14/07/2024 14:42,0,export_warehouse_1_2
14/07/2024 14:42,0,export_warehouse_1_2
14/07/2024 14:42,3,export_warehouse_1_2
14/07/2024 14:42,18,export_warehouse_1_2
14/07/2024 14:42,0,export_warehouse_1_2
14/07/2024 14:43,10,export_warehouse_1_2
14/07/2024 14:43,0,export_warehouse_1_2
14/07/2024 14:43,0,export_warehouse_1_2
14/07/2024 14:43,0,export_warehouse_1_2
14/07/2024 14:43,0,export_warehouse_1_2
14/07/2024 14:43,0,export_warehouse_1_2
14/07/2024 14:43,0,export_warehouse_1_2
14/07/2024 14:43,2,export_warehouse_1_2
14/07/2024 14:43,0,export_warehouse_1_2
14/07/2024 14:43,0,export_warehouse_1_2
14/07/2024 14:43,16,export_warehouse_1_2
14/07/2024 14:43,1,export_warehouse_1_2
14/07/2024 14:43,9,export_warehouse_1_2
14/07/2024 14:43,5,export_warehouse_1_2
14/07/2024 14:43,0,export_warehouse_1_2
14/07/2024 14:43,0,export_warehouse_1_2
14/07/2024 14:43,0,export_warehouse_1_2
14/07/2024 14:43,0,export_warehouse_1_2
14/07/2024 14:43,0,export_warehouse_1_2
14/07/2024 14:43,6,export_warehouse_1_2
14/07/2024 14:44,0,export_warehouse_1_2
14/07/2024 14:44,0,export_warehouse_1_2
14/07/2024 14:44,0,export_warehouse_1_2
14/07/2024 14:44,16,export_warehouse_1_2
14/07/2024 14:44,0,export_warehouse_1_2
14/07/2024 14:44,41,export_warehouse_1_2
14/07/2024 14:44,0,export_warehouse_1_2
14/07/2024 14:44,0,export_warehouse_1_2
14/07/2024 14:44,0,export_warehouse_1_2
14/07/2024 14:44,0,export_warehouse_1_2
14/07/2024 14:44,0,export_warehouse_1_2
14/07/2024 14:44,6,export_warehouse_1_2
14/07/2024 14:44,0,export_warehouse_1_2
14/07/2024 14:44,0,export_warehouse_1_2
14/07/2024 14:44,0,export_warehouse_1_2
14/07/2024 14:44,0,export_warehouse_1_2
14/07/2024 14:44,20,export_warehouse_1_2
14/07/2024 14:44,6,export_warehouse_1_2
14/07/2024 14:44,40,export_warehouse_1_2
14/07/2024 14:44,22,export_warehouse_1_2
14/07/2024 14:44,0,export_warehouse_1_2
14/07/2024 14:44,0,export_warehouse_1_2
14/07/2024 14:45,0,export_warehouse_1_2
14/07/2024 14:45,0,export_warehouse_1_2
14/07/2024 14:45,22,export_warehouse_1_2
14/07/2024 14:45,0,export_warehouse_1_2
14/07/2024 14:45,0,export_warehouse_1_2
14/07/2024 14:45,0,export_warehouse_1_2
14/07/2024 14:45,0,export_warehouse_1_2
14/07/2024 14:45,0,export_warehouse_1_2
14/07/2024 14:45,0,export_warehouse_1_2
14/07/2024 14:45,0,export_warehouse_1_2
14/07/2024 14:45,37,export_warehouse_1_2
14/07/2024 14:45,18,export_warehouse_1_2
14/07/2024 14:45,10,export_warehouse_1_2
14/07/2024 14:45,0,export_warehouse_1_2
14/07/2024 14:45,0,export_warehouse_1_2
14/07/2024 14:45,0,export_warehouse_1_2
14/07/2024 14:45,-36,export_warehouse_1_2
14/07/2024 14:45,0,export_warehouse_1_2
14/07/2024 14:45,16,export_warehouse_1_2
14/07/2024 14:45,0,export_warehouse_1_2
14/07/2024 14:46,0,export_warehouse_1_2
14/07/2024 14:46,3,export_warehouse_1_2
14/07/2024 14:46,0,export_warehouse_1_2
14/07/2024 14:46,18,export_warehouse_1_2
14/07/2024 14:46,0,export_warehouse_1_2
14/07/2024 14:46,0,export_warehouse_1_2
14/07/2024 14:46,0,export_warehouse_1_2
14/07/2024 14:46,0,export_warehouse_1_2
14/07/2024 14:46,0,export_warehouse_1_2
14/07/2024 14:46,0,export_warehouse_1_2
14/07/2024 14:46,0,export_warehouse_1_2
14/07/2024 14:46,0,export_warehouse_1_2
14/07/2024 14:46,18,export_warehouse_1_2
14/07/2024 14:46,0,export_warehouse_1_2
14/07/2024 14:46,40,export_warehouse_1_2
14/07/2024 14:46,11,export_warehouse_1_2
14/07/2024 14:46,0,export_warehouse_1_2
14/07/2024 14:46,0,export_warehouse_1_2
14/07/2024 14:46,11,export_warehouse_1_2
14/07/2024 14:46,0,export_warehouse_1_2
14/07/2024 14:46,3,export_warehouse_1_2
14/07/2024 14:47,0,export_warehouse_1_2
14/07/2024 14:47,0,export_warehouse_1_2
14/07/2024 14:47,11,export_warehouse_1_2
14/07/2024 14:47,0,export_warehouse_1_2
14/07/2024 14:47,0,export_warehouse_1_2
14/07/2024 14:47,0,export_warehouse_1_2
14/07/2024 14:47,0,export_warehouse_1_2
14/07/2024 14:47,14,export_warehouse_1_2
14/07/2024 14:47,0,export_warehouse_1_2
14/07/2024 14:47,0,export_warehouse_1_2
14/07/2024 14:47,0,export_warehouse_1_2
14/07/2024 14:47,2,export_warehouse_1_2
14/07/2024 14:47,0,export_warehouse_1_2
14/07/2024 14:47,0,export_warehouse_1_2
14/07/2024 14:47,0,export_warehouse_1_2
14/07/2024 14:47,1,export_warehouse_1_2
14/07/2024 14:47,0,export_warehouse_1_2
14/07/2024 14:47,0,export_warehouse_1_2
14/07/2024 14:47,0,export_warehouse_1_2
14/07/2024 14:47,0,export_warehouse_1_2
14/07/2024 14:47,0,export_warehouse_1_2
12/07/2024 11:09,0,machine_2
12/07/2024 11:09,4,machine_2
12/07/2024 11:09,0,machine_2
12/07/2024 11:09,3,machine_2
12/07/2024 11:10,1,machine_2
12/07/2024 11:10,0,machine_2
12/07/2024 11:10,2,machine_2
12/07/2024 11:10,4,machine_2
12/07/2024 11:10,0,machine_2
12/07/2024 11:10,1,machine_2
12/07/2024 11:10,2,machine_2
12/07/2024 11:10,4,machine_2
12/07/2024 11:10,3,machine_2
12/07/2024 11:10,2,machine_2
12/07/2024 11:10,0,machine_2
12/07/2024 11:10,0,machine_2
12/07/2024 11:10,0,machine_2
12/07/2024 11:10,1,machine_2
12/07/2024 11:10,0,machine_2
12/07/2024 11:10,2,machine_2
12/07/2024 11:10,0,machine_2
12/07/2024 11:10,1,machine_2
12/07/2024 11:10,0,machine_2
14/07/2024 14:39,4,machine_2
14/07/2024 14:39,0,machine_2
14/07/2024 14:39,2,machine_2
14/07/2024 14:39,0,machine_2
14/07/2024 14:39,4,machine_2
14/07/2024 14:41,0,machine_2
14/07/2024 14:41,4,machine_2
14/07/2024 14:41,2,machine_2
14/07/2024 14:41,4,machine_2
14/07/2024 14:41,0,machine_2
14/07/2024 14:41,0,machine_2
14/07/2024 14:42,0,machine_2
14/07/2024 14:42,4,machine_2
14/07/2024 14:42,0,machine_2
14/07/2024 14:42,3,machine_2
14/07/2024 14:42,3,machine_2
14/07/2024 14:42,3,machine_2
14/07/2024 14:42,2,machine_2
14/07/2024 14:42,2,machine_2
14/07/2024 14:42,4,machine_2
14/07/2024 14:42,1,machine_2
14/07/2024 14:42,2,machine_2
14/07/2024 14:42,0,machine_2
14/07/2024 14:42,4,machine_2
14/07/2024 14:42,3,machine_2
14/07/2024 14:42,0,machine_2
14/07/2024 14:42,0,machine_2
14/07/2024 14:42,1,machine_2
14/07/2024 14:42,1,machine_2
14/07/2024 14:42,0,machine_2
14/07/2024 14:42,3,machine_2
14/07/2024 14:43,2,machine_2
14/07/2024 14:43,0,machine_2
14/07/2024 14:43,0,machine_2
14/07/2024 14:43,0,machine_2
14/07/2024 14:43,2,machine_2
14/07/2024 14:43,0,machine_2
14/07/2024 14:43,2,machine_2
14/07/2024 14:43,2,machine_2
14/07/2024 14:43,0,machine_2
14/07/2024 14:43,0,machine_2
14/07/2024 14:43,4,machine_2
14/07/2024 14:43,4,machine_2
14/07/2024 14:43,1,machine_2
14/07/2024 14:43,4,machine_2
14/07/2024 14:43,0,machine_2
14/07/2024 14:43,4,machine_2
14/07/2024 14:43,4,machine_2
14/07/2024 14:43,0,machine_2
14/07/2024 14:43,2,machine_2
14/07/2024 14:43,0,machine_2
14/07/2024 14:44,0,machine_2
14/07/2024 14:44,0,machine_2
14/07/2024 14:44,3,machine_2
14/07/2024 14:44,0,machine_2
14/07/2024 14:44,1,machine_2
14/07/2024 14:44,0,machine_2
14/07/2024 14:44,0,machine_2
14/07/2024 14:44,2,machine_2
14/07/2024 14:44,4,machine_2
14/07/2024 14:44,1,machine_2
14/07/2024 14:44,0,machine_2
14/07/2024 14:44,0,machine_2
14/07/2024 14:44,0,machine_2
14/07/2024 14:44,3,machine_2
14/07/2024 14:44,3,machine_2
14/07/2024 14:44,4,machine_2
14/07/2024 14:44,0,machine_2
14/07/2024 14:44,3,machine_2
14/07/2024 14:44,0,machine_2
14/07/2024 14:44,0,machine_2
14/07/2024 14:44,2,machine_2
14/07/2024 14:44,0,machine_2
14/07/2024 14:45,4,machine_2
14/07/2024 14:45,1,machine_2
14/07/2024 14:45,3,machine_2
14/07/2024 14:45,1,machine_2
14/07/2024 14:45,2,machine_2
14/07/2024 14:45,0,machine_2
14/07/2024 14:45,2,machine_2
14/07/2024 14:45,0,machine_2
14/07/2024 14:45,0,machine_2
14/07/2024 14:45,0,machine_2
14/07/2024 14:45,0,machine_2
14/07/2024 14:45,4,machine_2
14/07/2024 14:45,0,machine_2
14/07/2024 14:45,2,machine_2
14/07/2024 14:45,1,machine_2
14/07/2024 14:45,3,machine_2
14/07/2024 14:45,0,machine_2
14/07/2024 14:45,1,machine_2
14/07/2024 14:45,3,machine_2
14/07/2024 14:45,3,machine_2
14/07/2024 14:46,4,machine_2
14/07/2024 14:46,0,machine_2
14/07/2024 14:46,1,machine_2
14/07/2024 14:46,0,machine_2
14/07/2024 14:46,4,machine_2
14/07/2024 14:46,3,machine_2
14/07/2024 14:46,3,machine_2
14/07/2024 14:46,0,machine_2
14/07/2024 14:46,0,machine_2
14/07/2024 14:46,0,machine_2
14/07/2024 14:46,4,machine_2
14/07/2024 14:46,4,machine_2
14/07/2024 14:46,0,machine_2
14/07/2024 14:46,0,machine_2
14/07/2024 14:46,0,machine_2
14/07/2024 14:46,4,machine_2
14/07/2024 14:46,0,machine_2
14/07/2024 14:46,0,machine_2
14/07/2024 14:46,2,machine_2
14/07/2024 14:46,1,machine_2
14/07/2024 14:46,1,machine_2
14/07/2024 14:47,0,machine_2
14/07/2024 14:47,0,machine_2
14/07/2024 14:47,2,machine_2
14/07/2024 14:47,0,machine_2
14/07/2024 14:47,0,machine_2
14/07/2024 14:47,1,machine_2
14/07/2024 14:47,2,machine_2
14/07/2024 14:47,0,machine_2
14/07/2024 14:47,4,machine_2
14/07/2024 14:47,0,machine_2
14/07/2024 14:47,0,machine_2
14/07/2024 14:47,0,machine_2
14/07/2024 14:47,0,machine_2
14/07/2024 14:47,3,machine_2
14/07/2024 14:47,2,machine_2
14/07/2024 14:47,0,machine_2
14/07/2024 14:47,3,machine_2
14/07/2024 14:47,4,machine_2
14/07/2024 14:47,0,machine_2
14/07/2024 14:47,0,machine_2
14/07/2024 14:47,1,machine_2
12/07/2024 11:09,0,machine_1_2
12/07/2024 11:09,4,machine_1_2
12/07/2024 11:09,0,machine_1_2
12/07/2024 11:09,3,machine_1_2
12/07/2024 11:10,3,machine_1_2
12/07/2024 11:10,2,machine_1_2
12/07/2024 11:10,1,machine_1_2
12/07/2024 11:10,4,machine_1_2
12/07/2024 11:10,3,machine_1_2
12/07/2024 11:10,4,machine_1_2
12/07/2024 11:10,0,machine_1_2
12/07/2024 11:10,1,machine_1_2
12/07/2024 11:10,3,machine_1_2
12/07/2024 11:10,3,machine_1_2
12/07/2024 11:10,1,machine_1_2
12/07/2024 11:10,1,machine_1_2
12/07/2024 11:10,3,machine_1_2
12/07/2024 11:10,1,machine_1_2
12/07/2024 11:10,0,machine_1_2
12/07/2024 11:10,2,machine_1_2
12/07/2024 11:10,2,machine_1_2
12/07/2024 11:10,3,machine_1_2
12/07/2024 11:10,0,machine_1_2
14/07/2024 14:39,4,machine_1_2
14/07/2024 14:39,2,machine_1_2
14/07/2024 14:39,4,machine_1_2
14/07/2024 14:39,2,machine_1_2
14/07/2024 14:39,3,machine_1_2
14/07/2024 14:41,3,machine_1_2
14/07/2024 14:41,2,machine_1_2
14/07/2024 14:41,3,machine_1_2
14/07/2024 14:41,0,machine_1_2
14/07/2024 14:41,1,machine_1_2
14/07/2024 14:41,1,machine_1_2
14/07/2024 14:42,3,machine_1_2
14/07/2024 14:42,4,machine_1_2
14/07/2024 14:42,2,machine_1_2
14/07/2024 14:42,3,machine_1_2
14/07/2024 14:42,3,machine_1_2
14/07/2024 14:42,2,machine_1_2
14/07/2024 14:42,0,machine_1_2
14/07/2024 14:42,3,machine_1_2
14/07/2024 14:42,3,machine_1_2
14/07/2024 14:42,2,machine_1_2
14/07/2024 14:42,3,machine_1_2
14/07/2024 14:42,4,machine_1_2
14/07/2024 14:42,4,machine_1_2
14/07/2024 14:42,2,machine_1_2
14/07/2024 14:42,3,machine_1_2
14/07/2024 14:42,1,machine_1_2
14/07/2024 14:42,3,machine_1_2
14/07/2024 14:42,3,machine_1_2
14/07/2024 14:42,2,machine_1_2
14/07/2024 14:42,0,machine_1_2
14/07/2024 14:43,1,machine_1_2
14/07/2024 14:43,4,machine_1_2
14/07/2024 14:43,0,machine_1_2
14/07/2024 14:43,2,machine_1_2
14/07/2024 14:43,1,machine_1_2
14/07/2024 14:43,2,machine_1_2
14/07/2024 14:43,0,machine_1_2
14/07/2024 14:43,1,machine_1_2
14/07/2024 14:43,1,machine_1_2
14/07/2024 14:43,0,machine_1_2
14/07/2024 14:43,3,machine_1_2
14/07/2024 14:43,4,machine_1_2
14/07/2024 14:43,2,machine_1_2
14/07/2024 14:43,1,machine_1_2
14/07/2024 14:43,4,machine_1_2
14/07/2024 14:43,3,machine_1_2
14/07/2024 14:43,3,machine_1_2
14/07/2024 14:43,3,machine_1_2
14/07/2024 14:43,0,machine_1_2
14/07/2024 14:43,1,machine_1_2
14/07/2024 14:44,1,machine_1_2
14/07/2024 14:44,0,machine_1_2
14/07/2024 14:44,3,machine_1_2
14/07/2024 14:44,3,machine_1_2
14/07/2024 14:44,4,machine_1_2
14/07/2024 14:44,2,machine_1_2
14/07/2024 14:44,2,machine_1_2
14/07/2024 14:44,2,machine_1_2
14/07/2024 14:44,2,machine_1_2
14/07/2024 14:44,2,machine_1_2
14/07/2024 14:44,1,machine_1_2
14/07/2024 14:44,2,machine_1_2
14/07/2024 14:44,3,machine_1_2
14/07/2024 14:44,0,machine_1_2
14/07/2024 14:44,3,machine_1_2
14/07/2024 14:44,0,machine_1_2
14/07/2024 14:44,0,machine_1_2
14/07/2024 14:44,1,machine_1_2
14/07/2024 14:44,4,machine_1_2
14/07/2024 14:44,3,machine_1_2
14/07/2024 14:44,0,machine_1_2
14/07/2024 14:44,3,machine_1_2
14/07/2024 14:45,3,machine_1_2
14/07/2024 14:45,1,machine_1_2
14/07/2024 14:45,1,machine_1_2
14/07/2024 14:45,2,machine_1_2
14/07/2024 14:45,1,machine_1_2
14/07/2024 14:45,4,machine_1_2
14/07/2024 14:45,1,machine_1_2
14/07/2024 14:45,0,machine_1_2
14/07/2024 14:45,2,machine_1_2
14/07/2024 14:45,2,machine_1_2
14/07/2024 14:45,4,machine_1_2
14/07/2024 14:45,2,machine_1_2
14/07/2024 14:45,4,machine_1_2
14/07/2024 14:45,2,machine_1_2
14/07/2024 14:45,1,machine_1_2
14/07/2024 14:45,1,machine_1_2
14/07/2024 14:45,4,machine_1_2
14/07/2024 14:45,4,machine_1_2
14/07/2024 14:45,3,machine_1_2
14/07/2024 14:45,0,machine_1_2
14/07/2024 14:46,4,machine_1_2
14/07/2024 14:46,3,machine_1_2
14/07/2024 14:46,2,machine_1_2
14/07/2024 14:46,0,machine_1_2
14/07/2024 14:46,0,machine_1_2
14/07/2024 14:46,1,machine_1_2
14/07/2024 14:46,1,machine_1_2
14/07/2024 14:46,4,machine_1_2
14/07/2024 14:46,1,machine_1_2
14/07/2024 14:46,3,machine_1_2
14/07/2024 14:46,3,machine_1_2
14/07/2024 14:46,3,machine_1_2
14/07/2024 14:46,1,machine_1_2
14/07/2024 14:46,3,machine_1_2
14/07/2024 14:46,3,machine_1_2
14/07/2024 14:46,1,machine_1_2
14/07/2024 14:46,1,machine_1_2
14/07/2024 14:46,4,machine_1_2
14/07/2024 14:46,4,machine_1_2
14/07/2024 14:46,4,machine_1_2
14/07/2024 14:46,2,machine_1_2
14/07/2024 14:47,4,machine_1_2
14/07/2024 14:47,2,machine_1_2
14/07/2024 14:47,3,machine_1_2
14/07/2024 14:47,2,machine_1_2
14/07/2024 14:47,3,machine_1_2
14/07/2024 14:47,1,machine_1_2
14/07/2024 14:47,0,machine_1_2
14/07/2024 14:47,2,machine_1_2
14/07/2024 14:47,2,machine_1_2
14/07/2024 14:47,3,machine_1_2
14/07/2024 14:47,0,machine_1_2
14/07/2024 14:47,3,machine_1_2
14/07/2024 14:47,3,machine_1_2
14/07/2024 14:47,1,machine_1_2
14/07/2024 14:47,3,machine_1_2
14/07/2024 14:47,2,machine_1_2
14/07/2024 14:47,2,machine_1_2
14/07/2024 14:47,4,machine_1_2
14/07/2024 14:47,0,machine_1_2
14/07/2024 14:47,0,machine_1_2
14/07/2024 14:47,2,machine_1_2
12/07/2024 11:09,0,out_warehouse_3a
12/07/2024 11:09,79,out_warehouse_3a
12/07/2024 11:09,11,out_warehouse_3a
12/07/2024 11:09,2,out_warehouse_3a
12/07/2024 11:10,8,out_warehouse_3a
12/07/2024 11:10,18,out_warehouse_3a
12/07/2024 11:10,14,out_warehouse_3a
12/07/2024 11:10,22,out_warehouse_3a
12/07/2024 11:10,89,out_warehouse_3a
12/07/2024 11:10,100,out_warehouse_3a
12/07/2024 11:10,76,out_warehouse_3a
12/07/2024 11:10,70,out_warehouse_3a
12/07/2024 11:10,97,out_warehouse_3a
12/07/2024 11:10,85,out_warehouse_3a
12/07/2024 11:10,84,out_warehouse_3a
12/07/2024 11:10,86,out_warehouse_3a
12/07/2024 11:10,86,out_warehouse_3a
12/07/2024 11:10,82,out_warehouse_3a
12/07/2024 11:10,99,out_warehouse_3a
12/07/2024 11:10,94,out_warehouse_3a
12/07/2024 11:10,85,out_warehouse_3a
12/07/2024 11:10,2,out_warehouse_3a
12/07/2024 11:10,38,out_warehouse_3a
14/07/2024 14:39,38,out_warehouse_3a
14/07/2024 14:39,56,out_warehouse_3a
14/07/2024 14:39,72,out_warehouse_3a
14/07/2024 14:39,13,out_warehouse_3a
14/07/2024 14:39,8,out_warehouse_3a
14/07/2024 14:41,4,out_warehouse_3a
14/07/2024 14:41,8,out_warehouse_3a
14/07/2024 14:41,2,out_warehouse_3a
14/07/2024 14:41,2,out_warehouse_3a
14/07/2024 14:41,4,out_warehouse_3a
14/07/2024 14:41,3,out_warehouse_3a
14/07/2024 14:42,5,out_warehouse_3a
14/07/2024 14:42,2,out_warehouse_3a
14/07/2024 14:42,12,out_warehouse_3a
14/07/2024 14:42,14,out_warehouse_3a
14/07/2024 14:42,52,out_warehouse_3a
14/07/2024 14:42,87,out_warehouse_3a
14/07/2024 14:42,100,out_warehouse_3a
14/07/2024 14:42,80,out_warehouse_3a
14/07/2024 14:42,63,out_warehouse_3a
14/07/2024 14:42,98,out_warehouse_3a
14/07/2024 14:42,95,out_warehouse_3a
14/07/2024 14:42,69,out_warehouse_3a
14/07/2024 14:42,62,out_warehouse_3a
14/07/2024 14:42,60,out_warehouse_3a
14/07/2024 14:42,58,out_warehouse_3a
14/07/2024 14:42,2,out_warehouse_3a
14/07/2024 14:42,37,out_warehouse_3a
14/07/2024 14:42,24,out_warehouse_3a
14/07/2024 14:42,39,out_warehouse_3a
14/07/2024 14:42,12,out_warehouse_3a
14/07/2024 14:43,4,out_warehouse_3a
14/07/2024 14:43,19,out_warehouse_3a
14/07/2024 14:43,20,out_warehouse_3a
14/07/2024 14:43,19,out_warehouse_3a
14/07/2024 14:43,22,out_warehouse_3a
14/07/2024 14:43,1,out_warehouse_3a
14/07/2024 14:43,14,out_warehouse_3a
